Date,Service Visit,Cinema Name,Address,Contact Details ,Screen No:,Projector Model,Serial No.,Lamp Model & Make,Engineer Visited,Projector Number of hours running:,Lamp Number of hours running:,Reflector,UV filter,Integrator Rod,Cold Mirror,Fold Mirror,Touch Panel,EVB Board,IMCB Board/s,PIB Board,ICP Board,IMB/S Board,Chassis label vs Touch Panel,"LE, LAD and RAD",Level and Color,White,Red,Green,Blue,Black,AC blower and Vane Switch,Extractor Vane Switch,Exhaust CFM,Light Engine 4 fans with LAD fan,Card Cage Top and Bottom fans,Radiator fan and Pump,Connector and hose for the Pump,Security and lamp house lock switch,"Lamp LOC Mechanism X,Y and Z movement",YES1,Yes2,YES3,YES4,YES5,YES6,YES7,YES8,YES9,YES10,YES11,YES12,YES13,YES14,YES15,YES16,YES17,YES18,YES19,YES20,YES21,YES22,YES23,YES24,YES25,YES26,YES27,YES28,LE Status,Current Lamp Hours,AC Status,LE S No, P V N,P V E,N VS E,  fL_B,  fL_A,Content player model,Room,Remark_1,Remark_2,Remark_3,Remark_4,Remark_5,Remark_6,P1,P2,P3,P4,P5,P6,PN1,PN2,PN3,PN4,PN5,PN6,photo,Scope_H,Scope_W,Flat_H,Flat_W,Screen Make,Throw Distance,Gain,x,y,fl,x2,y2,fl2,W2Kx,W4Kx,R2Kx,R4Kx,G2Kx,G4Kx,B2Kx,B4Kx,W2Ky,W4Ky,R2Ky,R4Ky,G2Ky,G4Ky,B2Ky,B4Ky,W2Kfl,W4Kfl,R2Kfl,R4Kfl,G2Kfl,G4Kfl,B2Kfl,B4Kfl,Software Version,Air Pollution Level,HCHO,TVOC,PM 1,PM 2.5,PM 10,Temperature,Humidity,Focus,Intergrator,Any Spot on Screen after PPM,Check Screen cropping - FLAT and SCOPE,Convergence checked,"Channels Checked - Scope, Flat, Alternative",Pixel Defects,Excessive Image Vibration,LiteLOC
"Thursday, May 08, 2025",Third,PVR INOX Cinema,MGF Mall Gurgaon Haryana ,Mr. Sanjeev Gambhir - 9810174068,1,CP2220,284686007,OSRAM - 3KW DTS,Manoj Kumar,90358,65055,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color coming,-,-,-,Red color coming,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,1007,Working,-,230,229,1,16,20.9,Doremi DCP2000,OK,Service done working successfully ok,Convergence issue found before service same has been informed to site person.,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1So8ynM3FghfxOAD1Yfs58ZSWmeVeRP-6,5.03,12,-,-,-,25.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,30,0.127,0.543,15,21,24,23,48%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Thursday, May 08, 2025",Third,PVR INOX Cinema,Sujana Mall Kukatpally Hyderabad Telangana,Mr. Rakesh - 7093354429,8,CP2230,349314014,OSRAM - 6KW,Challa Chinna,60904,51563,-,-,-,-,-,-,-,-,-,-,-,-,New replaced,-,Cyan color visible,-,-,-,Red color visible,AC blower damaged,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,Yes,OK,OK,OK,OK,OK,OK,OK,OK,Removed,672,Working,-,230,232,2,7,11,Doremi ShowVault,Good,"Service done,working fine",LE Factory service required.,"Convergence issue,adjusted digtal convergence",Light sensor cover box damage,-,-,Lamp Blower AC Fan,-,-,-,-,-,03-000158-61P,-,-,-,-,-,https://drive.google.com/drive/folders/1ffx2BzxJVyi8kN5bMtzXtOTCCvzkP2Gv,4.9,11.9,-,-,White,17.9,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,14,0.021,0.085,31,42,44,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, May 11, 2025",Third,PVR INOX Cinema,City Mall Andheri West Mumbai,Mr. Sachin - 8369494092,1,CP2220,317518013,OSRAM - 3KW,Satish Yadav,75532,60083,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters required,-,Blemish visible on focus test pattern,-,-,-,-,-,-,5.0 M/S,-,Top-Bottom fan required,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,-,-,-,-,-,OK,OK,-,OK,Yes,OK,OK,OK,OK,"Not removed, Good fL",198,Working,-,229,229,0.2,22.6,27.1,Doremi IMB,OK,DMD Error,Air filter,-,-,-,-,UV Filter,Fan 12V 0.45A 4-Wire 60mm,Fan 12V 0.45A 4-Wire 60mm,HARN SPB2 LID,-,-,003-001568-02,003-111381-01,003-111381-01,003-003790-01,-,-,https://drive.google.com/drive/folders/1ZHD9-Q8QwRG2Eza2jDf9Ys0hTGRbpOkq,5.792,11.582,-,-,Harkness,25.298,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),6,0.032,0.155,7,6,8,26,57%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, May 11, 2025",Third,PVR INOX Cinema,Inorbit Mall Cyberabad Hyderabad Telangana,Mr. Srinivasu - 9492593700,1,CP2220,265516004,OSRAM - 3KW,Challa Chinna,66121,59655,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color visible,-,-,-,Red Color visible,-,-,-,-,Alarming - Bottom fans,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,Yes,OK,OK,OK,OK,Removed,1121,Working,-,230,232,1,26,31,DOREMI,Good,"Service done,working fine.",LE Facory service required.,-,-,-,-,UV Filter,ASSY Fan 12V 0.5A 4-Wire 120mm,-,-,-,-,003-001568-02,003-120453-01,-,-,-,-,https://drive.google.com/drive/folders/1u4-2HM6h6c5EbN2EDYv4zzRMOQ7-paOl,3.5,8.2,-,-,Silver,15.6,-,0.2844,0.3271,20.15,-,-,-,0.2854,-,0.634,-,0.2586,-,0.142,-,0.3161,-,0.3033,-,0.6961,-,0.0434,-,18.5,-,4.1,-,16.34,-,1.32,-,4.8.1,11,0.006,0.026,9,10,11,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, May 11, 2025",Third,PVR INOX Cinema,Inorbit Mall Cyberabad Hyderabad Telangana,Mr. Srinivasu - 9492593700,2,CP2220,265526004,OSRAM - 3KW,Challa Chinna,67810,61391,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color visible,-,-,-,Red Color visible,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Not removed, Good fL",517,Working,-,230,232,2,25,32,DOREMI,Good,"Service done,working fine.",LE Factory service required.,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1j0HJKSnDBQahj3rPBQGrPcRW9a2eHlYS,3.5,8.2,-,-,Silver,15,-,0.2882,0.315,22.85,-,-,-,0.2882,-,0.6392,-,0.2349,-,0.1396,-,0.3035,-,0.299,-,0.6881,-,0.049,-,23.28,-,4.81,-,18.13,-,1.81,-,4.8.0,12,0.006,0.026,13,14,16,22,58%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Mannar - 9944329677,1,CP2215,344895004,CDXL - 20SD,Arun Rajkumar,42738,31213,-,Solarized,Damage,Unable to access,-,-,-,-,-,-,-,-,-,Topuped,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,1870,Not available,-,230,230,0.1,7,10,Dolby IMS3000,Ok,Service done working Ok,Light Pipe damage need to replace urgent ,Bllast fan fail,Card Cage screws and Top Lid screws not available ,IMB face plate Not available,-,UV Filter,Integrator Rod Assembly,-,-,-,-,003-004458-01,003-100929-03,-,-,-,-,https://drive.google.com/drive/folders/1Cc1n04mlBrPsQXMWqCojiZAjnP1_snxo,4.4,10,-,-,Silver,13.1,-,0.3112,0.3134,5,-,-,-,0.3105,-,0.6794,-,0.2761,-,0.1401,-,0.3165,-,0.3192,-,0.6881,-,0.522,-,5.2,-,1.3,-,4.7,-,0.4,-,4.8.1,6,0.014,0.121,4,6,8,26,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Mannar - 9944329677,2,CP2220,394336014,OSRAM - 3KW DTP,Arun Rajkumar,44630,34696,-,Solarized,-,-,-,-,-,-,-,-,-,-,Need to replace,Topup done,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,862,Not available,-,230,230,0.1,18,20,Dolby IMS3000,Ok,Service Done Working Ok,IMB Face plate Not available,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1arRfWNh_BYla0hOgo2Vj982YuoY0q0P2,4.9,11.7,-,-,White,17.2,-,0.3282,0.3516,15.6,-,-,-,0.3279,-,0.6806,-,0.2788,-,0.1373,-,0.3525,-,0.3186,-,0.6865,-,0.0561,-,16.4,-,2.1,-,6.6,-,1.5,-,4.8.1,2,0.021,0.011,4,8,8,24,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,City Mall Yamuna Nagar,Mr. Sanjeev Kumar - 8398986112,2,CP2220,265533002,OSRAM - 3KW DTP,Manoj Kumar,70683,57702,-,-,-,-,-,-,-,-,-,-,Face plate lock issue,-,Lad replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,1347,Working,-,230,229,1,14.1,18.5,Dolby IMS3000,OK,Service done working successfully ok,Convergence and vibration issue found before service same has been informed to site person.,-,-,-,-,Duct front blower,-,-,-,-,-,003-005593-01,-,-,-,-,-,https://drive.google.com/drive/folders/1TrUe2KF8qDhmY23a88mhrnrIRGOEw5i3,4.86,11.61,-,-,-,21.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3.1,30,0.118,0.51,9,13,15,25,35%,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,City Mall Yamuna Nagar,Mr. Sanjeev Kumar - 8398986112,3,CP2230,268075014,OSRAM - 4.5KW,Manoj Kumar,82801,67685,Chipped and cracked,-,-,-,-,-,-,-,-,-,-,-,replaced,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,1061,Working,-,230,229,1,9.6,14.1,Dolby IMS3000,OK,Service done working successfully ok,Convergence and vibration issue found before service same has been informed to site person.,-,-,-,-,"12"" Glass Reflector",Duct Plastic Blower Fixed,-,-,-,-,03-240115-51P,003-006243-01,-,-,-,-,https://drive.google.com/drive/folders/1JfIdVJ-v7gxdybcjENxTqpMrfyQ92yH2,6.81,16.27,-,-,-,21.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,28,0.098,0.424,12,16,18,25,34%,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,City Mall Yamuna Nagar,Mr. Sanjeev Kumar - 8398986112,1,CP2220,265533001,OSRAM - 3KW DTS,Pramod Kumar,71027,57629,-,-,-,-,-,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,-,7.5 M/S,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,322,Working,-,228,230,2,10.3,13.4,Dolby IMS3000,ok,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1VxqihtNR39SynN6OR74cr4muYbOjnV3E,5.53,13.21,-,-,-,19.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3.1,30,0.108,0.456,9,12,13,25,32%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Inorbit Mall Cyberabad Hyderabad Telangana,Mr. Srinivasu - 9492593700,5,CP2220,265517012,OSRAM - 3KW,Challa Chinna,68014,61114,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color Visible,-,-,-,Red color visible,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Not removed, Good fL",1489,Working,-,230,232,2,27,32,Dolby IMS3000,Good,"Service done,working fine.",LE Factory service required.,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1nycH18Q2exLzcnBN2npwWxQxEDBRFleI,3.5,8.3,-,-,Silver,10.2,-,0.3015,0.3476,21.94,-,-,-,0.3027,-,0.6466,-,0.2806,-,0.1386,-,0.3365,-,0.3003,-,0.6829,-,0.0511,-,22.46,-,4.34,-,17.91,-,1.44,-,4.8.1,12,0.028,0.126,9,10,11,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Inorbit Mall Cyberabad Hyderabad Telangana,Mr. Srinivasu - 9492593700,6,CP2220,265526006,OSRAM - 3KW,Challa Chinna,66562,59091,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color visible,-,-,-,Red color visible,-,-,-,-,Alarming - top fans 2 nos,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,Yes,OK,OK,OK,OK,"Not removed, Good fL",1881,Working,-,230,232,2,30,33,DOREMI,Good,"Service done,working fine.",LE factory service required.,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1ajwfLhzSSisRCMZWVOqnw2Idx_fZUin1,3.4,8.06,-,-,Silver,15.13,-,0.2951,0.327,20.88,-,-,-,0.2957,-,0.6492,-,0.2656,-,0.1412,-,0.3161,-,0.3011,-,0.6898,-,0.0448,-,20.99,-,4.48,-,16.67,-,1.36,-,4.8.1,12,0.006,0.012,8,9,10,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Odean Ghatkopar Mumbai,Mr. Rodny - 8369455020,1,CP2230,285527006,OSRAM - 6KW,Satish Yadav,66693,60145,-,Solarized & Corner area chipped,-,Patches on corner area,-,-,-,-,-,-,-,-,Filters required,-,-,-,-,-,-,-,-,5.8 M/S,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,-,-,-,-,-,OK,OK,-,OK,OK,OK,OK,OK,OK,"Not removed, Good fL",765,Working,-,229,229,0.2,22.5,27.9,Doremi DCP2000,OK,-,-,-,-,-,-,UV Filter,-,-,-,-,-,03-008003-61P,-,-,-,-,-,https://drive.google.com/drive/folders/1XRs8ePoIEXlbvMPDqi3Q8ZbhuH1gb_tE,4.267,10.058,-,-,Harkness,-,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),10,0.03,0.012,20,25,31,22,77%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, May 12, 2025",Third,PVR INOX Cinema,Odean Ghatkopar Mumbai,Mr. Rodny - 8369455020,2,CP2230,285525006,OSRAM - 3KW,Satish Yadav,57526,52419,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters required,-,Blemish & Cyan visible on test pattern,-,-,-,-,-,Bypassed,4.8 M/S,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,-,-,-,-,-,OK,Yes,-,OK,OK,OK,OK,OK,OK,Removed,2725,Working,-,229,229,0.2,11.6,13.7,Doremi IMB,OK,Blemish & Cyan color visible white pattern,-,-,-,-,-,UV Filter,Vane Extractor Duct,Air Filter - Qty 5,LAD Filter - QTY 3,Radiator Filter - Qty 1,-,03-008003-61P,003-003699-02,003-001184-01,03-001982-54P,003-003082-01,-,https://drive.google.com/drive/folders/10dXb6xp1LX7YDa0JLh7mSrMWFm7MNm9E,4.572,10.058,-,-,Harkness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),9,0.03,0.027,15,20,25,25,62%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, May 13, 2025",Third,PVR INOX Cinema,Fun City Panipat Haryana,Mr. Sandeep - 9996146556,3,CP2220,317195002,OSRAM - 3KW DTP,Manoj Kumar,70493,53462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color and Dust spot visible on focus screen,-,-,-,Red color coming,-,-,4.4 M/S,-,-,-,-,-,Y sensor fail,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,Yes,Removed,1872,Working,-,230,229,1,11.5,18.1,GDC IMB,OK,Service done working successfully ok,Convergence  issue found before service same has been informe to site person.,LE need to be factory cleaning,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1GbWhW1nves35ce3RtiOzzxs8O_PIhne1,5.25,11.95,-,-,-,17.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (8),23,0.083,0.351,16,22,25,27,48%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, May 13, 2025",Third,PVR INOX Cinema,Fun City Panipat Haryana,Mr. Sandeep - 9996146556,1,CP2230,318263003,OSRAM - 6KW,Pramod Kumar,69785,53766,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color visible,-,-,-,-,-,-,9 M/S,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,637,Not available,-,228,230,2,14.1,16.5,GDC IMB,ok,-,-,-,-,-,-,"12"" Glass Reflector",UV Filter,-,-,-,-,03-240115-51P,03-008003-61P,-,-,-,-,https://drive.google.com/drive/folders/1IUHakDi0ki2mm92V--Y5R_nUerrMAVEJ,5.65,12.8,-,-,-,21.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,16,0,0,31,42,47,27,52%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, May 13, 2025",Third,PVR INOX Cinema,Fun City Panipat Haryana,Mr. Sandeep - 9996146556,2,CP2220,317194018,OSRAM - 3KW DTS,Manoj Kumar,70492,54008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color and dust spot visible on focus screen,-,-,-,Red color coming,-,-,4.2 M/S,-,-,-,-,Lamp door switch bypass,Y sensor fail,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,Yes,Yes,"Not removed, De-bonded",370,Working,-,230,229,1,19.2,26.1,GDC IMB,OK,Service done working successfully ok,Before service LE blue formetor board found detached  LE Sn. C3165080009,LE need to be factory cleaning,Projector running with Ballast fan fail error.,Convergence  issue found before service same has been informe to site person.,-,Security Interlock Switch,Duct front blower,-,-,-,-,003-001559-01,003-005593-01,-,-,-,-,https://drive.google.com/drive/folders/19krAsk6AV_j0ek4CiPoKlAWvsN63Qm5V,5.25,11.9,-,-,-,19.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),27,0.094,0.407,16,22,25,27,49%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, May 13, 2025",Third,PVR INOX Cinema,Odean Ghatkopar Mumbai,Mr. Subhash - 9833796833,4,CP2230,318265007,OSRAM - 3KW,Satish Yadav,60981,47498,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters required,-,-,-,-,-,-,-,Bypassed,6.9 M/S,-,-,-,1 Hose pipe need to replace,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,-,-,-,-,-,OK,Yes,-,OK,OK,OK,Yes,OK,OK,Removed,2307,Working,-,229,229,0.2,12.2,15.6,Dolby IMS3000,OK,Hose pipe 1 side requied,-,-,-,-,-,UV Filter,Vane Extractor Duct,Air Filter - Qty 5,LAD Filter - QTY 3,Radiator Filter - Qty 1,-,03-008003-61P,003-003699-02,003-001184-01,03-001982-54P,003-003082-01,-,https://drive.google.com/drive/folders/1V3HUrQPsiGsS-lwsQEETuBregAJYEiQX,4.877,11.278,-,-,Harkness,-,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),6,0,0,10,15,16,24,59%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, May 13, 2025",Third,PVR INOX Cinema,Odean Ghatkopar Mumbai,Mr. Subhash - 9833796833,3,CP2230,318265003,OSRAM - 6KW,Satish Yadav,60064,50258,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters required,-,-,-,-,-,-,-,-,6.4 M/S,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,OK,OK,OK,Removed,309,Working,-,229,229,0.2,7.6,9.5,Doremi IMB,OK,-,-,-,-,-,-,UV Filter,Air Filter - Qty 5,LAD Filter - QTY 3,Radiator Filter - Qty 1,-,-,03-008003-61P,003-001184-01,03-001982-54P,003-003082-01,-,-,https://drive.google.com/drive/folders/1PeL5etYCTC-PAXbbLpVf09Z897Yy8r6j,6.706,16.154,-,-,Harkness,-,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1 (2),4,0.008,0.03,10,14,13,25,57%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, May 14, 2025",Third,PVR INOX Cinema,Ampa Skyone Mall Aminjikarai Chennai,Mr. Mannar - 9944329677,3,CP4230,393791006,OSRAM - 6KW,Arun Rajkumar,45446,37602,-,Solarized,-,-,Solarized,-,-,-,-,-,-,-,Need to replace,Topup done,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,798,Not available,-,230,230,0.1,18,32,Dolby IMS3000,Ok,Service Done Working Ok,Kit Duct Red and Green Not available,Light Dumb Not available,IMB Face plate missing,LEDB Not working,-,UV Filter,Cold Mirror (130x 90),Kit Duct 4K Red FPGA,Kit Duct 4K Green FPGA,Light Dump Bracket,-,03-008003-61P,03-005028-51P,000-102299-02,003-004777-01,003-006245-01,-,https://drive.google.com/drive/folders/17UWWKsEyKGGsXWxIRbRU8I2UtGmMA79f,6.4,15,-,-,Ssilver,30,-,-,-,-,0.3094,0.3515,20,-,0.3124,-,0.6821,-,0.2735,-,0.1372,-,0.3363,-,0.3173,-,0.691,-,0.0568,-,21,-,13.4,-,16.5,-,2.9,4.8.1,6,0.029,0.017,5,8,7,25,60%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, May 14, 2025",Third,PVR INOX Cinema,City Centre Mall Haryana,Mr. Pawan Yadav - 7390016097,1,CP4230,410578003,OSRAM - 6KW,Pramod Kumar,57642,36245,Chipped,-,-,-,-,-,-,-,-,-,-,-,Filter Need To Be Replaced,-,Yellow Spot Visible,-,-,Black Spot Visible,Blue Spot Visible,-,-,7.5 M/S,-,-,-,-,-,-,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Removed,483,Working,-,228,230,-,13.5,16.3,GDC SX3000-IMB,ok,-,-,-,-,-,-,"12"" Glass Reflector",Air Filter - Qty 5,LAD Filter - QTY 3,Radiator Filter - Qty 1,-,-,03-240115-51P,003-001184-01,03-001982-54P,003-003082-01,-,-,https://drive.google.com/drive/folders/1Ag9c3sMnonuSP-e5hRiT0dGujfJlE4yr,6.9,16.5,-,-,-,20.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,5,0,0,10,14,15,27,47%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, May 14, 2025",Third,PVR INOX Cinema,Grand Galada Mall Chennai Tamil Nadu,Mr. SivaKumar - 9941907496,1,CP2230,362257010,OSRAM - 3KW DTP,Arun Rajkumar,45374,34734,Crack,Solarized,Solarized,-,-,-,-,-,-,-,-,-,Replaced,-,Colour spot on unfocused,-,-,-,Colour spot on unfocused,Alarming Bypassed,Alarming Bypassed,9.5 M/S,-,-,-,-,Alarming Switch Bypassed,-,Yes,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,Removed,188,Not available,-,230,230,0.1,16,20,Doremi DCP2000,Ok,Service done working Ok,LE required Factory Service,"Lamp off issue, after bypassed the lamp house lock switch, Exhaust vane switch and AC vane switch problem fixed",-,-,-,UV Filter,"12"" Glass Reflector",Integrator Rod Assembly,-,-,-,03-008003-61P,03-240115-51P,03-240100-51P,-,-,-,https://drive.google.com/drive/folders/1Dee7eiS4IlenRX51KtgGwRKKMOgQV0zk,5,11.4,-,-,Silver,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1,4,0.021,0.048,3,4,4,23,62%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
